no,name,start,end,loc
2395,孟祥锋,2008,2011,辽宁省沈阳市沈阳市
2396,孟祥锋,2011,2013,辽宁省沈阳市沈阳市
2397,孟祥锋,2013,2015,北京市北京市北京市
2398,孟祥锋,2015,2017,北京市北京市北京市
2399,孟祥锋,2017,2018,北京市北京市北京市
2400,赵乐际,1974,1975,天津市天津市河东区
2401,赵乐际,1975,1977,青海省西宁市西宁市
2402,赵乐际,1977,1980,北京市北京市北京市
2403,赵乐际,1980,1982,青海省西宁市西宁市
2404,赵乐际,1982,1983,青海省西宁市西宁市
2405,赵乐际,1983,1984,青海省西宁市西宁市
2406,赵乐际,1984,1986,青海省西宁市西宁市
2407,赵乐际,1986,1991,青海省西宁市西宁市
2408,赵乐际,1991,1993,青海省西宁市西宁市
2409,赵乐际,1993,1994,青海省西宁市西宁市
2410,赵乐际,1994,1995,青海省西宁市西宁市
2411,赵乐际,1995,1997,青海省西宁市西宁市
2412,赵乐际,1997,1997,青海省西宁市西宁市
2413,赵乐际,1997,1999,青海省西宁市西宁市
2414,赵乐际,1999,2000,青海省西宁市西宁市
2415,赵乐际,2000,2003,青海省西宁市西宁市
2416,赵乐际,2003,2003,青海省西宁市西宁市
2417,赵乐际,2003,2004,青海省西宁市西宁市
2418,赵乐际,2004,2007,青海省西宁市西宁市
2419,赵乐际,2007,2008,陕西省西安市西安市
2420,赵乐际,2008,2012,陕西省西安市西安市
2421,赵乐际,2012,2017,北京市北京市北京市
2422,赵乐际,2017,2018,北京市北京市北京市
2423,赵克志,1973,1975,山东省青岛市莱西市
2424,赵克志,1975,1976,山东省青岛市莱西市
2425,赵克志,1976,1980,山东省青岛市莱西市
2426,赵克志,1980,1982,山东省济南市济南市
2427,赵克志,1982,1983,山东省青岛市莱西市
2428,赵克志,1983,1983,山东省青岛市莱西市
2429,赵克志,1983,1984,山东省青岛市莱西市
2430,赵克志,1984,1987,山东省青岛市莱西市
2431,赵克志,1987,1989,山东省济南市济南市
2432,赵克志,1989,1991,山东省济南市济南市
2433,赵克志,1991,1994,山东省济南市济南市
2434,赵克志,1994,1997,山东省济南市济南市
2435,赵克志,1997,2001,山东省德州市德州市
2436,赵克志,2001,2001,山东省济南市济南市
2437,赵克志,2001,2006,山东省济南市济南市
2438,赵克志,2006,2006,山东省济南市济南市
2439,赵克志,2006,2006,江苏省南京市南京市
2440,赵克志,2006,2010,江苏省南京市南京市
2441,赵克志,2010,2010,贵州省贵阳市贵阳市
2442,赵克志,2010,2012,贵州省贵阳市贵阳市
2443,赵克志,2012,2012,贵州省贵阳市贵阳市
2444,赵克志,2012,2013,贵州省贵阳市贵阳市
2445,赵克志,2013,2015,贵州省贵阳市贵阳市
2446,赵克志,2015,2016,天津市天津市河北区
2447,赵克志,2016,2017,天津市天津市河北区
2448,赵克志,2017,2017,北京市北京市北京市
2449,赵克志,2017,2018,北京市北京市北京市
2450,赵宗岐,1970,1984,北京市北京市北京市
2451,赵宗岐,1984,1999,西藏自治区拉萨市拉萨市
2452,赵宗岐,1999,2004,重庆市重庆市重庆市
2453,赵宗岐,2004,2006,北京市北京市北京市
2454,赵宗岐,2007,2008,北京市北京市北京市
2455,赵宗岐,2008,2012,山东省济南市济南市
2456,赵宗岐,2012,2016,山东省济南市济南市
2457,赵宗岐,2016,2018,北京市北京市北京市
2458,郝鹏,1976,1978,甘肃省定西市渭源县
2459,郝鹏,1978,1982,北京市北京市北京市
2460,郝鹏,1982,1983,甘肃省兰州市兰州市
2461,郝鹏,1983,1984,甘肃省兰州市兰州市
2462,郝鹏,1984,1985,甘肃省兰州市兰州市
2463,郝鹏,1985,1986,甘肃省兰州市兰州市
2464,郝鹏,1986,1990,甘肃省兰州市兰州市
2465,郝鹏,1990,1992,甘肃省兰州市兰州市
2466,郝鹏,1992,1993,甘肃省兰州市兰州市
2467,郝鹏,1993,1994,甘肃省兰州市兰州市
2468,郝鹏,1994,1999,甘肃省兰州市兰州市
2469,郝鹏,1999,2000,甘肃省兰州市兰州市
2470,郝鹏,2000,2002,甘肃省兰州市兰州市
2471,郝鹏,2002,2003,甘肃省兰州市兰州市
2472,郝鹏,2003,2006,西藏自治区拉萨市拉萨市
2473,郝鹏,2006,2006,西藏自治区拉萨市拉萨市
2474,郝鹏,2006,2006,西藏自治区拉萨市拉萨市
2475,郝鹏,2006,2010,西藏自治区拉萨市拉萨市
2476,郝鹏,2010,2011,西藏自治区拉萨市拉萨市
2477,郝鹏,2011,2012,西藏自治区拉萨市拉萨市
2478,郝鹏,2012,2013,西藏自治区拉萨市拉萨市
2479,郝鹏,2013,2013,青海省西宁市西宁市
2480,郝鹏,2013,2016,青海省西宁市西宁市
2481,郝鹏,2016,2018,北京市北京市北京市
2482,胡和平,1980,1986,北京市北京市北京市
2483,胡和平,1986,1990,北京市北京市北京市
2484,胡和平,1990,1992,北京市北京市北京市
2485,胡和平,1986,1990,北京市北京市北京市
2486,胡和平,1992,1995,北京市北京市北京市
2487,胡和平,1995,1996,北京市北京市北京市
2488,胡和平,1996,1997,北京市北京市北京市
2489,胡和平,1997,2000,北京市北京市北京市
2490,胡和平,2000,2002,北京市北京市北京市
2491,胡和平,2002,2003,北京市北京市北京市
2492,胡和平,2003,2004,北京市北京市北京市
2493,胡和平,2004,2006,北京市北京市北京市
2494,胡和平,2006,2006,北京市北京市北京市
2495,胡和平,2006,2007,北京市北京市北京市
2496,胡和平,2007,2008,北京市北京市北京市
2497,胡和平,2008,2013,北京市北京市北京市
2498,胡和平,2013,2015,浙江省杭州市杭州市
2499,胡和平,2015,2015,陕西省西安市西安市
2500,胡和平,2015,2016,陕西省延安市延安市
2501,胡和平,2016,2016,陕西省延安市延安市
2502,胡和平,2016,2016,陕西省延安市延安市
2503,胡和平,2016,2016,陕西省延安市延安市
2504,胡和平,2016,2017,陕西省西安市西安市
2505,胡和平,2017,2018,陕西省西安市西安市
2506,胡泽君,1974,1977,四川省南充市西充县
2507,胡泽君,1977,1978,四川省南充市南充市
2508,胡泽君,1978,1982,北京市北京市北京市
2509,胡泽君,1982,1985,北京市北京市北京市
2510,胡泽君,1985,1986,北京市北京市北京市
2511,胡泽君,1986,1988,北京市北京市北京市
2512,胡泽君,1988,1991,北京市北京市北京市
2513,胡泽君,1991,1995,北京市北京市北京市
2514,胡泽君,1995,1995,北京市北京市北京市
2515,胡泽君,1995,1996,北京市北京市北京市
2516,胡泽君,1996,2001,北京市北京市北京市
2517,胡泽君,2001,2004,北京市北京市北京市
2518,胡泽君,2004,2010,广东省广州市广州市
2519,胡泽君,2010,2010,北京市北京市北京市
2520,胡泽君,2010,2018,北京市北京市北京市
2521,胡泽君,2017,2018,北京市北京市北京市
2522,胡春华,1979,1983,北京市北京市北京市
2523,胡春华,1983,1984,西藏自治区拉萨市拉萨市
2524,胡春华,1984,1985,西藏自治区拉萨市拉萨市
2525,胡春华,1985,1987,西藏自治区拉萨市拉萨市
2526,胡春华,1987,1992,西藏自治区拉萨市拉萨市
2527,胡春华,1992,1992,西藏自治区林芝地区林芝地区
2528,胡春华,1992,1995,西藏自治区拉萨市拉萨市
2529,胡春华,1995,1997,西藏自治区山南地区山南地区
2530,胡春华,1997,2001,北京市北京市北京市
2531,胡春华,1996,1999,北京市北京市北京市
2532,胡春华,2001,2003,西藏自治区拉萨市拉萨市
2533,胡春华,2003,2005,西藏自治区拉萨市拉萨市
2534,胡春华,2005,2005,西藏自治区拉萨市拉萨市
2535,胡春华,2005,2006,西藏自治区拉萨市拉萨市
2536,胡春华,2006,2008,北京市北京市北京市
2537,胡春华,2008,2009,天津市天津市河北区
2538,胡春华,2009,2010,内蒙古自治区呼和浩特市呼和浩特市
2539,胡春华,2010,2012,内蒙古自治区呼和浩特市呼和浩特市
2540,胡春华,2012,2017,广东省广州市广州市
2541,胡春华,2017,2018,北京市北京市北京市
2542,咸辉,1975,1978,甘肃省定西市定西市
2543,咸辉,1978,1982,北京市北京市北京市
2544,咸辉,1982,1986,甘肃省兰州市兰州市
2545,咸辉,1986,1988,甘肃省兰州市兰州市
2546,咸辉,1988,1993,甘肃省兰州市兰州市
2547,咸辉,1993,1999,甘肃省兰州市兰州市
2548,咸辉,1999,2000,甘肃省兰州市兰州市
2549,咸辉,2000,2000,甘肃省兰州市兰州市
2550,咸辉,2000,2003,甘肃省兰州市兰州市
2551,咸辉,2003,2004,甘肃省兰州市兰州市
2552,咸辉,2004,2007,甘肃省兰州市兰州市
2553,咸辉,2007,2008,甘肃省兰州市兰州市
2554,咸辉,2008,2012,甘肃省兰州市兰州市
2555,咸辉,2012,2013,甘肃省兰州市兰州市
2556,咸辉,2013,2015,甘肃省兰州市兰州市
2557,咸辉,2015,2016,甘肃省兰州市兰州市
2558,咸辉,2016,2016,宁夏回族自治区银川市银川市
2559,咸辉,2016,2016,宁夏回族自治区银川市银川市
2560,咸辉,2016,2018,宁夏回族自治区银川市银川市
2561,钟山,1955,1998,浙江省杭州市杭州市
2562,钟山,1998,2003,浙江省杭州市杭州市
2563,钟山,2003,2008,浙江省杭州市杭州市
2564,钟山,2008,2010,北京市北京市北京市
2565,钟山,2010,2013,北京市北京市北京市
2566,钟山,2013,2014,北京市北京市北京市
2567,钟山,2014,2017,北京市北京市北京市
2568,钟山,2017,2018,北京市北京市北京市
2569,信春鹰,1973,1975,北京市北京市北京市
2570,信春鹰,1975,1978,北京市北京市北京市
2571,信春鹰,1978,1981,北京市北京市北京市
2572,信春鹰,1984,1986,北京市北京市北京市
2573,信春鹰,1988,1991,港澳台港澳台澳门
2574,信春鹰,1991,1995,北京市北京市北京市
2575,信春鹰,1995,1998,北京市北京市北京市
2576,信春鹰,1998,2001,北京市北京市北京市
2577,信春鹰,2001,2003,北京市北京市北京市
2578,信春鹰,2003,2007,北京市北京市北京市
2579,信春鹰,2003,2015,北京市北京市北京市
2580,信春鹰,2004,2015,北京市北京市北京市
2581,信春鹰,2015,2018,北京市北京市北京市
2582,侯建国,1976,1978,福建省福州市福清市
2583,侯建国,1978,1982,北京市北京市北京市
2584,侯建国,1982,1989,北京市北京市北京市
2585,侯建国,1989,1991,福建省福州市福州市
2586,侯建国,1991,1993,北京市北京市北京市
2587,侯建国,1993,1995,北京市北京市北京市
2588,侯建国,1995,1995,北京市北京市北京市
2589,侯建国,1995,1997,北京市北京市北京市
2590,侯建国,1997,1999,北京市北京市北京市
2591,侯建国,1999,2000,北京市北京市北京市
2592,侯建国,2000,2005,北京市北京市北京市
2593,侯建国,2005,2008,北京市北京市北京市
2594,侯建国,2008,2015,北京市北京市北京市
2595,侯建国,2015,2016,北京市北京市北京市
2596,侯建国,2016,2018,广西壮族自治区南宁市南宁市
2597,侯建国,2017,2017,北京市北京市北京市
2598,侯建国,2017,2018,北京市北京市北京市
2599,娄勤俭,1973,1978,贵州省遵义市桐梓县
2600,娄勤俭,1978,1982,北京市北京市北京市
2601,娄勤俭,1982,1985,北京市北京市北京市
2602,娄勤俭,1985,1988,北京市北京市北京市
2603,娄勤俭,1988,1990,北京市北京市北京市
2604,娄勤俭,1990,1993,北京市北京市北京市
2605,娄勤俭,1993,1995,北京市北京市北京市
2606,娄勤俭,1995,1998,北京市北京市北京市
2607,娄勤俭,1998,1999,北京市北京市北京市
2608,娄勤俭,1999,1999,北京市北京市北京市
2609,娄勤俭,1999,2008,北京市北京市北京市
2610,娄勤俭,1996,1999,北京市北京市北京市
2611,娄勤俭,2008,2010,北京市北京市北京市
2612,娄勤俭,2010,2010,陕西省西安市西安市
2613,娄勤俭,2010,2012,陕西省西安市西安市
2614,娄勤俭,2012,2013,陕西省西安市西安市
2615,娄勤俭,2013,2016,陕西省西安市西安市
2616,娄勤俭,2016,2016,陕西省西安市西安市
2617,娄勤俭,2016,2017,陕西省西安市西安市
2618,娄勤俭,2017,2018,江苏省南京市南京市
2619,洛桑江村,1971,1976,西藏自治区拉萨市拉萨市
2620,洛桑江村,1976,1979,西藏自治区拉萨市拉萨市
2621,洛桑江村,1979,1984,西藏自治区拉萨市拉萨市
2622,洛桑江村,1984,1986,西藏自治区拉萨市拉萨市
2623,洛桑江村,1986,1992,西藏自治区拉萨市拉萨市
2624,洛桑江村,1992,1995,西藏自治区拉萨市拉萨市
2625,洛桑江村,1995,1995,西藏自治区拉萨市拉萨市
2626,洛桑江村,1995,1996,西藏自治区拉萨市拉萨市
2627,洛桑江村,1996,2003,西藏自治区拉萨市拉萨市
2628,洛桑江村,2003,2006,西藏自治区拉萨市拉萨市
2629,洛桑江村,2006,2007,西藏自治区拉萨市拉萨市
2630,洛桑江村,2007,2010,西藏自治区拉萨市拉萨市
2631,洛桑江村,2010,2010,西藏自治区拉萨市拉萨市
2632,洛桑江村,2010,2010,西藏自治区拉萨市拉萨市
2633,洛桑江村,2010,2011,西藏自治区拉萨市拉萨市
2634,洛桑江村,2011,2012,西藏自治区拉萨市拉萨市
2635,洛桑江村,2012,2012,西藏自治区拉萨市拉萨市
2636,洛桑江村,2012,2013,西藏自治区拉萨市拉萨市
2637,洛桑江村,2013,2016,西藏自治区拉萨市拉萨市
2638,洛桑江村,2016,2017,西藏自治区拉萨市拉萨市
2639,洛桑江村,2017,2018,西藏自治区拉萨市拉萨市
2640,骆惠宁,1970,1971,安徽省马鞍山市马鞍山市
2641,骆惠宁,1971,1972,安徽省马鞍山市马鞍山市
2642,骆惠宁,1972,1978,安徽省马鞍山市马鞍山市
2643,骆惠宁,1978,1982,安徽省合肥市合肥市
2644,骆惠宁,1982,1985,安徽省合肥市合肥市
2645,骆惠宁,1985,1993,安徽省合肥市合肥市
2646,骆惠宁,1993,1995,安徽省合肥市合肥市
2647,骆惠宁,1995,1997,安徽省合肥市合肥市
2648,骆惠宁,1997,1998,安徽省合肥市合肥市
2649,骆惠宁,1998,1999,安徽省巢湖市巢湖市
2650,骆惠宁,1999,1999,安徽省合肥市合肥市
2651,骆惠宁,1999,2003,安徽省合肥市合肥市
2652,骆惠宁,2003,2004,青海省西宁市西宁市
2653,骆惠宁,2004,2010,青海省西宁市西宁市
2654,骆惠宁,2010,2013,青海省西宁市西宁市
2655,骆惠宁,2013,2013,青海省西宁市西宁市
2656,骆惠宁,2013,2016,青海省西宁市西宁市
2657,骆惠宁,2016,2017,山西省太原市太原市
2658,骆惠宁,2017,2018,山西省太原市太原市
2659,秦生祥,1957,2002,北京市北京市北京市
2660,秦生祥,2002,2003,北京市北京市北京市
2661,秦生祥,2003,2005,北京市北京市北京市
2662,秦生祥,2005,2011,北京市北京市北京市
2663,秦生祥,2011,2012,北京市北京市北京市
2664,秦生祥,2012,2016,北京市北京市北京市
2665,秦生祥,2016,2017,北京市北京市北京市
2666,秦生祥,2017,2018,北京市北京市北京市
2667,袁家军,1980,1984,北京市北京市北京市
2668,袁家军,1984,1987,北京市北京市北京市
2669,袁家军,1984,1992,北京市北京市北京市
2670,袁家军,1992,1994,北京市北京市北京市
2671,袁家军,1994,1995,北京市北京市北京市
2672,袁家军,1995,1996,北京市北京市北京市
2673,袁家军,1996,2003,北京市北京市北京市
2674,袁家军,2003,2006,北京市北京市北京市
2675,袁家军,2006,2007,北京市北京市北京市
2676,袁家军,2007,2012,北京市北京市北京市
2677,袁家军,2012,2013,宁夏回族自治区银川市银川市
2678,袁家军,2013,2013,宁夏回族自治区银川市银川市
2679,袁家军,2013,2014,宁夏回族自治区银川市银川市
2680,袁家军,2014,2014,浙江省杭州市杭州市
2681,袁家军,2014,2016,浙江省杭州市杭州市
2682,袁家军,2016,2016,浙江省杭州市杭州市
2683,袁家军,2016,2016,浙江省杭州市杭州市
2684,袁家军,2016,2017,浙江省杭州市杭州市
2685,袁家军,2017,2017,浙江省杭州市杭州市
2686,袁家军,2017,2017,浙江省杭州市杭州市
2687,袁家军,2017,2018,浙江省杭州市杭州市
2688,袁誉柏,1968,1972,北京市北京市北京市
2689,袁誉柏,1974,1976,北京市北京市北京市
2690,袁誉柏,1976,1978,山东省青岛市青岛市
2691,袁誉柏,1978,1981,山东省青岛市青岛市
2692,袁誉柏,1981,1982,山东省青岛市青岛市
2693,袁誉柏,1982,1990,北京市北京市北京市
2694,袁誉柏,1990,2003,北京市北京市北京市
2695,袁誉柏,2003,2007,北京市北京市北京市
2696,袁誉柏,2007,2010,北京市北京市北京市
2697,袁誉柏,2010,2013,广西壮族自治区北海市北海市
2698,袁誉柏,2013,2014,广西壮族自治区北海市北海市
2699,袁誉柏,2014,2016,广西壮族自治区北海市北海市
2700,袁誉柏,2016,2017,北京市北京市北京市
2701,袁誉柏,2017,2018,北京市北京市北京市
2702,袁曙宏,1958,1984,安徽省合肥市合肥市
2703,袁曙宏,1984,1990,安徽省合肥市合肥市
2704,袁曙宏,1987,1988,北京市北京市北京市
2705,袁曙宏,1990,1993,北京市北京市北京市
2706,袁曙宏,1993,1995,北京市北京市北京市
2707,袁曙宏,1995,1997,北京市北京市北京市
2708,袁曙宏,1997,2001,北京市北京市北京市
2709,袁曙宏,2001,2003,北京市北京市北京市
2710,袁曙宏,2003,2009,北京市北京市北京市
2711,袁曙宏,2009,2017,北京市北京市北京市
2712,袁曙宏,2017,2018,北京市北京市北京市
2713,聂辰席,1974,1977,天津市天津市河北区
2714,聂辰席,1977,1980,北京市北京市北京市
2715,聂辰席,1980,1985,天津市天津市河北区
2716,聂辰席,1985,1987,天津市天津市河北区
2717,聂辰席,1987,1991,天津市天津市河北区
2718,聂辰席,1991,1992,天津市天津市河北区
2719,聂辰席,1992,1993,天津市天津市河北区
2720,聂辰席,1993,1995,天津市天津市河北区
2721,聂辰席,1995,1997,天津市天津市河北区
2722,聂辰席,1997,1999,天津市天津市河北区
2723,聂辰席,1999,2001,河北省邯郸市邯郸市
2724,聂辰席,2001,2003,河北省邯郸市邯郸市
2725,聂辰席,2003,2003,河北省邯郸市邯郸市
2726,聂辰席,2003,2004,天津市天津市天津市
2727,聂辰席,2004,2006,河北省邯郸市邯郸市
2728,聂辰席,2006,2007,天津市天津市河北区
2729,聂辰席,2007,2011,天津市天津市河北区
2730,聂辰席,2011,2012,天津市天津市河北区
2731,聂辰席,2012,2013,北京市北京市北京市
2732,聂辰席,2013,2015,北京市北京市北京市
2733,聂辰席,2015,2016,北京市北京市北京市
2734,聂辰席,2016,2018,北京市北京市北京市
2735,栗战书,1971,1972,天津市天津市河北区
2736,栗战书,1972,1976,天津市天津市河北区
2737,栗战书,1976,1983,天津市天津市河北区
2738,栗战书,1983,1985,河北省石家庄市无极县
2739,栗战书,1985,1986,天津市天津市河北区
2740,栗战书,1986,1990,天津市天津市河北区
2741,栗战书,1990,1993,天津市天津市河北区
2742,栗战书,1993,1997,天津市天津市河北区
2743,栗战书,1997,1998,天津市天津市河北区
2744,栗战书,1998,2000,陕西省西安市西安市
2745,栗战书,2000,2002,陕西省西安市西安市
2746,栗战书,2002,2002,吉林省辽源市西安区
2747,栗战书,2002,2003,吉林省辽源市西安区
2748,栗战书,2003,2004,黑龙江省哈尔滨市哈尔滨市
2749,栗战书,2004,2007,黑龙江省哈尔滨市哈尔滨市
2750,栗战书,2007,2008,黑龙江省哈尔滨市哈尔滨市
2751,栗战书,2008,2010,黑龙江省哈尔滨市哈尔滨市
2752,栗战书,2010,2012,贵州省贵阳市贵阳市
2753,栗战书,2012,2012,贵州省贵阳市贵阳市
2754,栗战书,2012,2014,北京市北京市北京市
2755,栗战书,2014,2017,北京市北京市北京市
2756,栗战书,2017,2018,北京市北京市北京市
2757,钱小芊,1973,1978,上海市上海市上海市
2758,钱小芊,1978,1979,上海市上海市上海市
2759,钱小芊,1979,1983,北京市北京市北京市
2760,钱小芊,1983,1991,北京市北京市北京市
2761,钱小芊,1991,2004,北京市北京市北京市
2762,钱小芊,2004,2011,北京市北京市北京市
2763,钱小芊,2011,2013,北京市北京市北京市
2764,钱小芊,2013,2014,北京市北京市北京市
2765,钱小芊,2014,2018,北京市北京市北京市
2766,钱小芊,2016,2018,北京市北京市北京市
2767,铁凝,1957,2018,河北省保定市保定市
2768,铁凝,1975,2018,天津市天津市河北区
2769,铁凝,1979,2018,河北省保定市保定市
2770,铁凝,1979,1980,河北省保定市保定市
2771,铁凝,1984,1986,安徽省马鞍山市花山区
2772,铁凝,1986,1992,天津市天津市河北区
2773,铁凝,1992,1996,天津市天津市河北区
2774,铁凝,1996,1996,天津市天津市河北区
2775,铁凝,1996,2001,天津市天津市河北区
2776,铁凝,2001,2006,北京市北京市北京市
2777,铁凝,2006,2011,天津市天津市河北区
2778,铁凝,2006,2011,天津市天津市河北区
2779,铁凝,2007,2018,天津市天津市河北区
2780,铁凝,2011,2016,北京市北京市北京市
2781,铁凝,2016,2018,北京市北京市北京市
2782,倪岳峰,1980,1987,北京市北京市北京市
2783,倪岳峰,1987,1990,北京市北京市北京市
2784,倪岳峰,1990,1993,北京市北京市北京市
2785,倪岳峰,1993,1997,山东省青岛市青岛市
2786,倪岳峰,1997,2000,北京市北京市北京市
2787,倪岳峰,2000,2003,北京市北京市北京市
2788,倪岳峰,2003,2003,北京市北京市北京市
2789,倪岳峰,2003,2008,北京市北京市北京市
2790,倪岳峰,2008,2011,北京市北京市北京市
2791,倪岳峰,2011,2013,福建省福州市福州市
2792,倪岳峰,2013,2016,福建省福州市福州市
2793,倪岳峰,2016,2016,福建省福州市福州市
2794,倪岳峰,2016,2016,福建省福州市福州市
2795,倪岳峰,2016,2017,福建省福州市福州市
2796,倪岳峰,2017,2017,北京市北京市北京市
2797,倪岳峰,2017,2018,北京市北京市北京市
2798,徐麟,1982,1990,上海市上海市南汇区
2799,徐麟,1990,1995,上海市上海市南汇区
2800,徐麟,1995,1998,上海市上海市上海市
2801,徐麟,1998,2003,上海市上海市上海市
2802,徐麟,2003,2007,上海市上海市上海市
2803,徐麟,2007,2008,上海市上海市上海市
2804,徐麟,2008,2013,上海市上海市浦东新区
2805,徐麟,2013,2015,上海市上海市上海市
2806,徐麟,2015,2016,北京市北京市北京市
2807,徐麟,2016,2018,北京市北京市北京市
2808,徐乐江,1974,1977,江西省抚州市乐安县
2809,徐乐江,1977,1978,江西省南昌市南昌市
2810,徐乐江,1978,1982,江西省南昌市南昌市
2811,徐乐江,1982,1986,上海市上海市上海市
2812,徐乐江,1986,1988,上海市上海市上海市
2813,徐乐江,1988,1989,上海市上海市上海市
2814,徐乐江,1989,1992,上海市上海市上海市
2815,徐乐江,1992,1993,上海市上海市上海市
2816,徐乐江,1993,1994,上海市上海市上海市
2817,徐乐江,1994,1995,北京市北京市北京市
2818,徐乐江,1995,1998,北京市北京市北京市
2819,徐乐江,1998,1998,北京市北京市北京市
2820,徐乐江,1998,2001,港澳台港澳台香港
2821,徐乐江,2001,2004,上海市上海市上海市
2822,徐乐江,2004,2005,上海市上海市上海市
2823,徐乐江,2005,2007,北京市北京市北京市
2824,徐乐江,2007,2014,北京市北京市北京市
2825,徐乐江,2014,2016,北京市北京市北京市
2826,徐乐江,2016,2016,北京市北京市北京市
2827,徐乐江,2016,2017,北京市北京市北京市
2828,徐乐江,2017,2017,北京市北京市北京市
2829,徐乐江,2017,2018,北京市北京市北京市
2830,徐安祥,1956,2007,江苏省南京市南京市
2831,徐安祥,2007,2011,北京市北京市北京市
2832,徐安祥,2011,2012,北京市北京市北京市
2833,徐安祥,2012,2018,广东省广州市广州市
2834,徐安祥,2014,2018,北京市北京市北京市
2835,徐安祥,2016,2016,北京市北京市北京市
2836,徐安祥,2016,2018,北京市北京市北京市
2837,高津,1978,2018,北京市北京市北京市
2838,高津,1985,1997,北京市北京市北京市
2839,高津,1997,2001,北京市北京市北京市
2840,高津,2001,2004,北京市北京市北京市
2841,高津,2004,2007,北京市北京市北京市
2842,高津,2007,2009,北京市北京市北京市
2843,高津,2009,2011,北京市北京市北京市
2844,高津,2011,2014,北京市北京市北京市
2845,高津,2014,2018,北京市北京市北京市
2846,高津,2014,2018,北京市北京市北京市
2847,高津,2015,2018,北京市北京市北京市
2848,高津,2012,2018,北京市北京市北京市
2849,郭声琨,1973,1977,江西省赣州市兴国县
2850,郭声琨,1977,1979,江西省南昌市南昌市
2851,郭声琨,1979,1985,北京市北京市北京市
2852,郭声琨,1985,1990,北京市北京市北京市
2853,郭声琨,1990,1992,江西省鹰潭市贵溪市
2854,郭声琨,1992,1993,江西省鹰潭市贵溪市
2855,郭声琨,1993,1997,江西省南昌市南昌市
2856,郭声琨,1997,1998,北京市北京市北京市
2857,郭声琨,1998,1999,北京市北京市北京市
2858,郭声琨,1999,2000,北京市北京市北京市
2859,郭声琨,2000,2001,北京市北京市北京市
2860,郭声琨,2001,2004,北京市北京市北京市
2861,郭声琨,2004,2007,广西壮族自治区南宁市南宁市
2862,郭声琨,2003,2007,北京市北京市北京市
2863,郭声琨,2007,2008,广西壮族自治区南宁市南宁市
2864,郭声琨,2008,2012,广西壮族自治区南宁市南宁市
2865,郭声琨,2012,2013,北京市北京市北京市
2866,郭声琨,2013,2017,北京市北京市北京市
2867,郭声琨,2017,2018,北京市北京市北京市
2868,郭树清,1974,1978,内蒙古自治区乌兰察布市四子王旗
2869,郭树清,1978,1982,北京市北京市北京市
2870,郭树清,1982,1985,北京市北京市北京市
2871,郭树清,1985,1988,北京市北京市北京市
2872,郭树清,1988,1993,北京市北京市北京市
2873,郭树清,1993,1995,北京市北京市北京市
2874,郭树清,1995,1996,北京市北京市北京市
2875,郭树清,1996,1998,北京市北京市北京市
2876,郭树清,1998,1998,北京市北京市北京市
2877,郭树清,1998,2001,贵州省贵阳市贵阳市
2878,郭树清,2001,2005,北京市北京市北京市
2879,郭树清,2005,2009,北京市北京市北京市
2880,郭树清,2009,2010,北京市北京市北京市
2881,郭树清,2010,2011,北京市北京市北京市
2882,郭树清,2011,2013,北京市北京市北京市
2883,郭树清,2013,2013,山东省济南市济南市
2884,郭树清,2013,2017,山东省济南市济南市
2885,郭树清,2017,2018,北京市北京市北京市
2886,郭树清,2017,2018,北京市北京市北京市
2887,唐仁健,1979,1983,四川省成都市成都市
2888,唐仁健,1983,1987,北京市北京市平谷区
2889,唐仁健,1987,1989,北京市北京市北京市
2890,唐仁健,1989,1990,北京市北京市北京市
2891,唐仁健,1990,1993,北京市北京市北京市
2892,唐仁健,1993,1994,北京市北京市北京市
2893,唐仁健,1994,1998,北京市北京市北京市
2894,唐仁健,1998,1998,北京市北京市北京市
2895,唐仁健,1998,2000,北京市北京市北京市
2896,唐仁健,2000,2005,北京市北京市北京市
2897,唐仁健,2005,2006,北京市北京市北京市
2898,唐仁健,2006,2006,北京市北京市北京市
2899,唐仁健,2006,2014,北京市北京市北京市
2900,唐仁健,2014,2014,广西壮族自治区南宁市南宁市
2901,唐仁健,2014,2015,广西壮族自治区南宁市南宁市
2902,唐仁健,2015,2016,广西壮族自治区南宁市南宁市
2903,唐仁健,2016,2017,北京市北京市北京市
2904,唐仁健,2017,2017,甘肃省兰州市兰州市
2905,唐仁健,2017,2017,甘肃省兰州市兰州市
2906,唐仁健,2017,2018,甘肃省兰州市兰州市
2907,黄明,1975,1978,江苏省泰州市兴化市
2908,黄明,1978,1982,江苏省南京市南京市
2909,黄明,1982,1990,湖北省荆州市公安县
2910,黄明,1990,2000,江苏省南京市南京市
2911,黄明,2000,2003,江苏省南京市南京市
2912,黄明,2003,2006,江苏省南京市南京市
2913,黄明,2006,2008,江苏省南京市南京市
2914,黄明,2008,2009,北京市北京市北京市
2915,黄明,2009,2012,北京市北京市北京市
2916,黄明,2012,2016,北京市北京市北京市
2917,黄明,2016,2018,北京市北京市北京市
2918,黄明,2016,2018,北京市北京市北京市
2919,黄守宏,1964,1993,北京市北京市北京市
2920,黄守宏,1993,2008,北京市北京市北京市
2921,黄守宏,2008,2009,北京市北京市北京市
2922,黄守宏,2009,2015,北京市北京市北京市
2923,黄守宏,2015,2016,北京市北京市北京市
2924,黄守宏,2016,2018,北京市北京市北京市
